city,area_code,account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,customer_service_calls,churn,phone_num
Sarasota,941,93,no,no,0,176.1,103,29.94,199.7,130,16.97,263.9,96,11.88,2,0,3595
Sarasota,941,93,no,no,0,179.3,93,30.48,188.8,65,16.05,253.2,88,11.39,1,0,1045
Sarasota,941,93,no,no,0,266,120,45.22,130.1,84,11.06,165.8,63,7.46,3,0,3135
Sarasota,941,94,no,no,0,194.1,62,33,227.2,54,19.31,190.4,115,8.57,1,0,9495
Sarasota,941,94,no,yes,28,92.7,107,15.76,127.8,86,10.86,225.6,86,10.15,3,0,1106
Sarasota,941,95,no,yes,36,283.1,112,48.13,286.2,86,24.33,261.7,129,11.78,3,0,2098
Sarasota,941,97,no,yes,24,133.2,135,22.64,217.2,58,18.46,70.6,79,3.18,1,0,7146
Sarasota,941,97,no,yes,25,141,101,23.97,212,85,18.02,175.2,138,7.88,3,0,7282
Sarasota,941,98,no,no,0,187.2,127,31.82,195.6,88,16.63,181.8,129,8.18,1,0,9737
Sarasota,941,98,no,no,0,221.2,80,37.6,213.6,104,18.16,291.8,89,13.13,4,0,3237
Sarasota,941,99,no,no,0,140.7,88,23.92,210.9,98,17.93,229.9,125,10.35,2,0,1141
Sarasota,941,99,yes,no,0,197.2,127,33.52,156,92,13.26,204.1,99,9.18,4,0,8512
Sarasota,941,100,no,no,0,166,102,28.22,236.1,97,20.07,134.3,93,6.04,1,0,3735
Sarasota,941,100,no,no,0,203.1,96,34.53,217,126,18.45,180.9,122,8.14,3,0,4221
Sarasota,941,101,no,no,0,190.7,72,32.42,208.6,103,17.73,203.8,111,9.17,1,0,2832
Sarasota,941,101,no,no,0,206.6,105,35.12,224.9,117,19.12,249.9,100,11.25,0,0,3390
Sarasota,941,101,no,no,0,209.6,107,35.63,228.8,96,19.45,172.4,85,7.76,3,0,1780
Sarasota,941,101,no,yes,9,160.1,116,27.22,210,121,17.85,139.1,65,6.26,0,0,1229
Sarasota,941,101,no,yes,16,118.9,112,20.21,228.3,97,19.41,180.1,111,8.1,-2,0,2787
Sarasota,941,101,no,yes,24,114.1,95,19.4,161.5,86,13.73,176.3,90,7.93,2,0,5316
Sarasota,941,102,no,no,0,186.8,92,31.76,173.7,123,14.76,250.9,131,11.29,2,0,9704
Sarasota,941,102,no,no,0,234.8,125,39.92,199.2,99,16.93,163.2,88,7.34,4,0,8831
Sarasota,941,103,no,no,0,190.9,62,32.45,226.6,53,19.26,230.1,96,10.35,2,0,9454
Sarasota,941,103,no,yes,31,107.7,124,18.31,188.9,104,16.06,196.2,98,8.83,0,0,2317
Sarasota,941,105,no,no,0,146.4,81,24.89,225.1,80,19.13,230.1,117,10.35,1,0,7043
Sarasota,941,105,no,no,0,162.3,99,27.59,212.5,95,18.06,214.7,114,9.66,4,0,6764
Sarasota,941,105,no,yes,23,193.5,85,32.9,220.2,90,18.72,272.4,111,12.26,0,0,8036
Sarasota,941,105,yes,yes,28,156.1,89,26.54,107.1,114,9.1,167.7,95,7.55,0,1,4109
Sarasota,941,106,no,no,0,169.4,107,28.8,197.2,71,16.76,202.2,79,9.1,1,0,6420
Sarasota,941,106,no,yes,31,197.4,125,33.56,123.4,110,10.49,115.6,101,5.2,3,0,7507
Sarasota,941,107,no,no,0,146.9,94,24.97,114.3,111,9.72,114.5,97,5.15,3,0,6087
Sarasota,941,107,no,no,0,167.3,100,28.44,163.9,79,13.93,185.9,100,8.37,2,0,4421
Sarasota,941,107,no,no,0,222.3,101,37.79,286,111,24.31,249.4,117,11.22,1,1,2259
Sarasota,941,107,no,no,0,230.4,65,39.17,257.4,80,21.88,107.3,88,4.83,1,0,7110
Sarasota,941,107,no,yes,38,204.2,57,34.71,205.9,92,17.5,286.5,80,12.89,0,0,4035
Sarasota,941,109,no,no,,193.6,58,32.91,148.7,115,12.64,282.5,105,12.71,2,0,4967
Sarasota,941,109,no,no,0,154.8,82,26.32,287.7,109,24.45,208.4,80,9.38,3,0,9649
Sarasota,941,109,no,no,0,162.6,138,27.64,154,109,13.09,209.7,118,9.44,0,0,7410
Sarasota,941,109,no,no,0,218.9,105,37.21,299.9,87,25.49,158.6,110,7.14,2,0,2924
Sarasota,941,109,no,no,0,222.5,74,37.83,169.7,75,14.42,264.3,94,11.89,2,0,1745
Sarasota,941,109,no,yes,27,166.9,85,28.37,221.2,92,18.8,197.3,97,8.88,1,1,6195
Sarasota,941,110,no,no,0,185.1,100,31.47,165.1,88,14.03,111.6,104,5.02,3,0,4414
Sarasota,941,110,no,no,0,241.2,105,41,174.3,85,14.82,245.3,59,11.04,2,0,1775
Sarasota,941,111,no,yes,13,193.1,104,32.83,111.6,98,9.49,227.4,94,10.23,1,0,6671
Sarasota,941,111,no,yes,24,205.5,114,34.94,219.3,99,18.64,215.9,95,9.72,1,0,1479
Sarasota,941,112,no,no,0,168.6,102,28.66,298,117,25.33,194.7,110,8.76,1,0,7467
Sarasota,941,112,no,yes,22,181.8,110,30.91,228.1,123,19.39,262.7,141,11.82,2,0,1943
Sarasota,941,112,no,yes,30,60.6,113,10.3,165.9,96,14.1,132.8,99,5.98,0,0,7687
Sarasota,941,113,no,no,0,155,93,26.35,330.6,106,28.1,189.4,123,8.52,1,0,6573
Sarasota,941,113,no,no,0,158.9,137,27.01,242.8,109,20.64,247.8,97,11.15,0,0,5146
Sarasota,941,113,no,yes,23,205,101,34.85,152,60,12.92,158.6,59,7.14,2,0,6690
Sarasota,941,113,no,yes,34,44.9,63,7.63,134.2,82,11.41,168.4,118,7.58,1,0,4961
Sarasota,941,114,no,yes,26,137.1,88,23.31,155.7,125,13.23,247.6,94,11.14,2,0,7308
Sarasota,941,116,no,no,0,63.7,101,10.83,195.8,95,16.64,210.1,87,9.45,1,0,5629
Sarasota,941,116,no,yes,27,204.7,118,34.8,209.4,91,17.8,212.9,67,9.58,2,0,5684
Sarasota,941,116,yes,no,0,215.4,104,36.62,204.8,79,17.41,278.5,109,12.53,3,0,7425
Sarasota,941,117,no,no,0,201.9,86,34.32,212.3,96,18.05,176.9,98,7.96,1,0,1115
Sarasota,941,117,no,yes,17,221.3,82,37.62,167.6,100,14.25,262.7,87,11.82,0,0,2482
Sarasota,941,118,no,yes,24,118.1,83,20.08,109.6,72,9.32,245.5,73,11.05,1,0,3602
Sarasota,941,120,no,no,0,137.3,100,23.34,212.2,129,18.04,152.7,92,6.87,1,0,5306
Sarasota,941,120,no,no,0,149.2,98,25.36,193.6,88,16.46,248.9,119,11.2,1,0,9950
Sarasota,941,120,no,yes,24,227.5,81,38.68,234.9,71,19.97,166.4,128,7.49,1,0,8422
Sarasota,941,121,no,yes,24,218.2,88,37.09,348.5,108,29.62,212.6,118,9.57,3,0,9993
Sarasota,941,121,no,yes,28,110,94,18.7,141.5,76,12.03,237.3,87,10.68,2,0,2792
Sarasota,941,121,no,yes,31,237.1,63,40.31,205.6,117,17.48,196.7,85,8.85,4,0,2495
Sarasota,941,121,no,yes,31,263.1,70,44.73,279.3,118,23.74,127.1,143,5.72,5,0,9572
Sarasota,941,122,no,no,0,144.2,87,24.51,212.2,74,18.04,169.3,87,7.62,0,0,2388
Sarasota,941,122,no,yes,27,253.7,84,43.13,229.2,109,19.48,190.5,123,8.57,7,0,1616
Sarasota,941,122,no,yes,29,195.4,83,33.22,268.2,93,22.8,168,95,7.56,3,0,3498
Sarasota,941,122,no,yes,33,270.8,96,46.04,220.4,110,18.73,169.9,104,7.65,4,0,7993
Sarasota,941,123,no,no,0,123.2,104,20.94,190,117,16.15,170.3,95,7.66,4,1,6731
Sarasota,941,123,no,no,0,166.9,98,28.37,221.8,77,18.85,243.9,114,10.98,3,0,8950
Sarasota,941,123,no,yes,22,197.6,105,33.59,80,86,6.8,120.8,82,5.44,2,0,4869
Sarasota,941,123,no,yes,39,270.4,99,45.97,245.1,110,20.83,108.9,113,4.9,1,0,6247
Sarasota,941,124,no,no,0,131.8,82,22.41,284.3,119,24.17,305.5,101,13.75,1,0,3642
Sarasota,941,125,no,no,0,143.2,80,24.34,88.1,94,7.49,233.2,135,10.49,4,1,5829
Sarasota,941,126,no,yes,23,114.3,102,19.43,190.3,103,16.18,240.4,111,10.82,3,0,1548
Sarasota,941,128,no,no,0,195.6,99,33.25,267.8,120,22.76,164.9,76,7.42,0,0,6778
Sarasota,941,128,no,no,0,268.1,95,45.58,120.5,126,10.24,220.8,121,9.94,2,0,9486
Sarasota,941,129,no,no,0,168.4,117,28.63,217.1,129,18.45,81.6,100,3.67,1,0,9828
Sarasota,941,129,no,yes,32,211,99,35.87,155.1,89,13.18,234.8,96,10.57,1,0,5126
Sarasota,941,130,no,no,0,132.4,81,22.51,200.3,110,17.03,202.5,103,9.11,2,0,4364
Sarasota,941,130,no,no,0,242.5,101,41.23,102.8,114,8.74,142.4,89,6.41,2,0,5587
Sarasota,941,130,no,no,0,252,101,42.84,170.2,105,14.47,209.2,64,9.41,0,0,6175
Sarasota,941,130,no,yes,26,257.2,108,43.72,224.3,122,19.07,204,118,9.18,1,0,5509
Sarasota,941,130,no,yes,45,174.5,120,29.67,217.5,95,18.49,220.3,67,9.91,1,0,9567
Sarasota,941,131,no,yes,33,177.1,100,30.11,194,85,16.49,253.4,124,11.4,1,0,9548
Sarasota,941,132,no,no,0,176.7,132,30.04,244.1,80,20.75,176.3,120,7.93,2,0,3426
Sarasota,941,132,no,no,0,191.9,107,32.62,206.9,127,17.59,272,88,12.24,1,0,6056
Sarasota,941,132,no,no,0,222.4,85,37.81,165.4,76,14.06,208.4,97,9.38,0,0,9318
Sarasota,941,133,no,no,0,162.1,91,27.56,212.1,94,18.03,260.4,78,11.72,1,0,1454
Sarasota,941,133,no,no,0,245.8,102,41.79,264.7,90,22.5,111.7,103,5.03,0,0,2906
Sarasota,941,134,no,no,0,178,110,30.26,153.8,64,13.07,236.6,105,10.65,1,0,2998
Sarasota,941,134,no,yes,32,80.3,94,13.65,199.9,124,16.99,170.8,117,7.69,0,0,3876
Sarasota,941,135,yes,yes,24,127.7,54,21.71,215,105,18.28,234.3,84,10.54,2,0,4013
Sarasota,941,137,no,no,0,104.7,115,17.8,249.8,144,21.23,192.3,99,8.65,1,0,4367
Sarasota,941,138,no,no,0,194.3,83,33.03,189.9,97,16.14,232.2,102,10.45,5,0,5850
Sarasota,941,140,no,no,0,149.8,134,25.47,164.4,98,13.97,294.7,124,13.26,1,0,4086
Sarasota,941,141,no,no,0,217.1,110,36.91,241.5,111,20.53,253.5,103,11.41,0,0,4885
Sarasota,941,141,no,yes,39,116.9,127,19.87,276.5,88,23.5,289.9,125,13.05,0,0,7718
Sarasota,941,142,no,no,0,187,133,31.79,134.6,74,11.44,242.2,127,10.9,2,0,1995
Sarasota,941,142,no,yes,38,163.3,104,27.76,136,114,11.56,249.1,127,11.21,0,0,2800
Sarasota,941,142,yes,yes,25,191.1,109,32.49,149.6,120,12.72,227.8,60,10.25,0,0,2901
Sarasota,941,143,no,no,0,172.3,97,29.29,174,108,14.79,188.2,119,8.47,2,0,6440
Sarasota,941,143,no,no,0,223.3,99,37.96,167.1,128,14.2,203,84,9.14,0,1,7167
Sarasota,941,143,no,yes,33,239.2,109,40.66,235.5,112,20.02,156.3,95,7.03,1,0,5160
Sarasota,941,144,yes,no,0,150,69,25.5,285.9,73,24.3,190.6,121,8.58,0,0,8238
Sarasota,941,144,yes,no,0,203.5,100,34.6,247.6,103,21.05,194.3,94,8.74,0,0,7795
Sarasota,941,145,no,yes,43,257.7,97,43.81,162.1,95,13.78,286.9,86,12.91,2,0,6730
Sarasota,941,146,no,no,0,115.6,77,19.65,213.6,100,18.16,218.4,72,9.83,1,0,2319
Sarasota,941,146,no,no,0,189.3,77,32.18,155.9,128,13.25,186,83,8.37,0,0,2433
Sarasota,941,147,no,no,0,248.6,83,42.26,148.9,85,12.66,172.5,109,7.76,3,0,2935
Sarasota,941,147,no,no,0,274,92,46.58,231.8,82,19.7,283.6,83,12.76,0,1,4292
Sarasota,941,148,no,no,0,124.4,83,21.15,179.7,81,15.27,253,99,11.39,0,0,2587
Sarasota,941,148,yes,no,0,218.7,111,37.18,155.6,133,13.23,277.4,62,12.48,1,0,4234
Sarasota,941,150,no,no,0,146.3,133,24.87,202.7,95,17.23,234.7,103,10.56,1,0,2331
Sarasota,941,153,no,yes,28,235.6,74,40.05,227.9,37,19.37,170.3,103,7.66,0,0,9384
Sarasota,941,156,no,yes,27,192.3,137,32.69,199.9,115,16.99,244.2,112,10.99,1,0,7119
Sarasota,941,157,no,no,0,168.6,71,28.66,205.1,48,17.43,175.8,88,7.91,3,0,5936
Sarasota,941,157,no,no,0,276.2,95,46.95,165.8,119,14.09,151.6,79,6.82,3,0,7961
Sarasota,941,159,no,no,0,189.1,105,32.15,246.1,147,20.92,242,106,10.89,1,1,5111
Sarasota,941,159,no,no,0,198.8,107,33.8,195.5,91,16.62,213.3,120,9.6,5,0,3460
Sarasota,941,160,no,no,0,166.4,117,28.29,317,129,26.95,160.4,121,7.22,1,0,4820
Sarasota,941,160,no,no,0,176.2,90,29.95,196,115,16.66,263.9,95,11.88,1,0,3531
Sarasota,941,160,no,yes,29,164.6,121,27.98,262.8,108,22.34,123.8,131,5.57,1,0,8412
Sarasota,941,161,no,no,0,72.8,120,12.38,267.1,120,22.7,222.5,91,10.01,2,0,6426
Sarasota,941,161,no,no,0,297.9,141,50.64,238.1,107,20.24,240.5,93,10.82,1,1,2592
Sarasota,941,162,no,no,0,184.5,118,31.37,224,95,19.04,180.5,82,8.12,1,0,1959
Sarasota,941,162,no,no,0,217.6,87,36.99,279,71,23.72,250.7,65,11.28,2,1,8692
Sarasota,941,163,no,yes,23,160,104,27.2,189.4,64,16.1,229.9,118,10.35,1,0,9408
Sarasota,941,164,no,yes,27,159.7,102,27.15,168.8,113,14.35,244.1,127,10.98,3,0,1263
Sarasota,941,166,no,no,0,199.6,93,33.93,214.3,99,18.22,196.8,110,8.86,3,0,4853
Sarasota,941,167,no,no,0,207.6,88,35.29,132.4,63,11.25,255.2,98,11.48,0,0,5882
Sarasota,941,168,no,no,0,183.2,131,31.14,179.2,73,15.23,292.8,100,13.18,2,0,2219
Sarasota,941,170,no,no,0,285.7,44,48.57,167.5,144,14.24,260,97,11.7,1,1,6542
Sarasota,941,172,no,no,0,203.9,109,34.66,234,123,19.89,160.7,65,7.23,4,0,3632
Sarasota,941,172,no,no,0,211.7,100,35.99,198.7,101,16.89,301.7,136,13.58,1,0,3709
Sarasota,941,172,no,no,0,287.1,108,48.81,178.4,125,15.16,153.2,98,6.89,3,1,5068
Sarasota,941,174,no,no,0,190.3,98,32.35,252.7,70,21.48,220.6,97,9.93,2,0,2870
Sarasota,941,181,no,no,,143.3,91,24.36,195.5,58,16.62,223.3,95,10.05,1,0,9200
Sarasota,941,182,no,yes,24,128.1,104,21.78,143.4,127,12.19,191,98,8.59,1,0,3096
Sarasota,941,183,no,no,0,190,100,32.3,246.6,78,20.96,304.2,107,13.69,1,0,7453
Sarasota,941,183,no,yes,31,171.2,104,29.1,193.6,74,16.46,196.5,85,8.84,1,0,2990
Sarasota,941,189,no,no,0,227.4,84,38.66,176,81,14.96,206.1,120,9.27,2,0,3488
Sarasota,941,194,no,no,0,162.3,88,27.59,213.7,118,18.16,192.1,81,8.64,0,0,9869
Sarasota,941,221,no,yes,24,180.5,85,30.69,224.1,92,19.05,205.7,103,9.26,0,0,2192
Cape Coral,239,1,no,no,0,123.8,113,21.05,236.2,77,20.08,73.2,81,3.29,0,0,1043
Cape Coral,239,9,no,yes,31,193.8,130,32.95,202.6,98,17.22,191.2,102,8.6,1,0,1941
Cape Coral,239,11,no,yes,24,131.5,98,22.36,230.2,111,19.57,283.7,87,12.77,2,0,6796
Cape Coral,239,11,no,yes,28,190.6,86,32.4,220.1,122,18.71,180.3,80,8.11,3,0,1323
Cape Coral,239,13,no,yes,25,176.6,65,30.02,172.7,96,14.68,104.5,128,4.7,2,0,6064
Cape Coral,239,20,no,yes,35,171.5,98,29.16,153.1,127,13.01,165.6,125,7.45,0,0,4678
Cape Coral,239,21,no,no,0,223.2,142,37.94,216.5,114,18.4,214.7,111,9.66,1,0,6366
Cape Coral,239,22,no,no,0,160.4,108,27.27,218.1,88,18.54,192.9,115,8.68,1,0,6475
Cape Coral,239,24,no,no,0,149,73,25.33,131,81,11.14,238.6,69,10.74,2,1,3626
Cape Coral,239,27,no,no,0,201.2,,34.2,227.2,100,19.31,145.8,91,6.56,2,0,6515
Cape Coral,239,29,yes,yes,37,235,101,39.95,183.3,79,15.58,139.8,106,6.29,2,0,3058
Cape Coral,239,30,no,no,0,137.6,108,23.39,162,80,13.77,187.7,126,8.45,3,0,5192
Cape Coral,239,31,no,yes,28,171.8,116,29.21,240.7,125,20.46,245.5,80,11.05,1,0,7335
Cape Coral,239,33,yes,no,0,164,99,27.88,153.1,102,13.01,123.8,104,5.57,0,0,8956
Cape Coral,239,35,no,no,0,260.8,87,44.34,258.1,78,21.94,131.3,123,5.91,1,0,4137
Cape Coral,239,36,no,no,0,175.1,144,29.77,216.9,69,18.44,243.7,146,10.97,1,0,5001
Cape Coral,239,37,no,no,0,239.9,120,40.78,261.6,88,22.24,207.1,88,9.32,2,1,8980
Cape Coral,239,37,no,no,0,271.7,112,46.19,155.1,96,13.18,199.5,97,8.98,3,0,5678
Cape Coral,239,38,no,no,0,137.8,86,23.43,286.3,76,24.34,167,77,7.52,2,0,7307
Cape Coral,239,38,no,yes,36,115.4,98,19.62,166.2,83,14.13,184.7,,8.31,2,0,9947
Cape Coral,239,40,no,no,0,242.5,82,41.23,232.9,97,19.8,154,86,6.93,0,0,7591
Cape Coral,239,42,no,no,0,196.5,89,33.41,241.3,123,20.51,143.2,105,6.44,0,0,7163
Cape Coral,239,42,no,no,0,241.2,134,41,116.5,114,9.9,152.2,91,6.85,0,0,6801
Cape Coral,239,44,no,no,0,228.1,121,38.78,276.5,79,23.5,279.8,77,12.59,2,1,1674
Cape Coral,239,45,no,no,0,78.6,106,13.36,187.3,110,15.92,184.2,111,8.29,1,1,3083
Cape Coral,239,45,no,yes,26,91.7,104,15.59,150.6,119,12.8,63.3,103,2.85,1,0,8934
Cape Coral,239,47,no,yes,28,141.3,94,24.02,168,108,14.28,113.5,84,5.11,1,0,5387
Cape Coral,239,49,no,no,0,119.4,69,20.3,273.3,92,23.23,214.4,153,9.65,-2,0,4519
Cape Coral,239,50,no,no,0,131.1,129,22.29,160.5,94,13.64,206.9,88,9.31,5,1,7193
Cape Coral,239,51,no,no,0,229.7,129,39.05,336,104,28.56,192.8,128,8.68,1,1,1448
Cape Coral,239,52,no,no,0,155,110,26.35,133.4,104,11.34,176.1,84,7.92,4,1,9904
Cape Coral,239,52,no,no,0,209.8,114,35.67,171.3,82,14.56,154.6,119,6.96,4,0,1798
Cape Coral,239,52,no,yes,32,130.1,68,22.12,247.2,77,21.01,289.4,87,13.02,2,0,4271
Cape Coral,239,52,yes,no,0,251.4,118,42.74,196.6,80,16.71,192,53,8.64,0,1,6187
Cape Coral,239,53,no,no,0,164.1,106,27.9,206,56,17.51,194.7,124,8.76,1,0,9420
Cape Coral,239,54,no,no,0,247.5,85,42.08,225.4,93,19.16,244.3,132,10.99,2,1,1586
Cape Coral,239,56,no,no,0,137.2,111,23.32,165.9,119,14.1,182.3,72,8.2,1,0,5919
Cape Coral,239,56,no,no,0,146.1,57,24.84,196.2,97,16.68,310.1,110,13.95,0,0,5964
Cape Coral,239,57,no,no,0,154.2,78,26.21,196.7,85,16.72,253.5,97,11.41,1,0,4541
Cape Coral,239,57,no,no,0,161,113,27.37,208,134,17.68,208.1,81,9.36,3,0,6225
Cape Coral,239,57,no,no,0,272.7,74,46.36,224.9,85,19.12,178.2,104,8.02,2,1,5728
Cape Coral,239,57,no,yes,29,279.9,121,47.58,223.1,109,18.96,251.7,94,11.33,1,0,4691
Cape Coral,239,58,no,yes,20,194.5,110,33.07,213.7,89,18.16,236.6,92,10.65,-1,0,1259
Cape Coral,239,59,no,no,0,195,58,33.15,198.5,88,16.87,304.3,110,13.69,0,0,9836
Cape Coral,239,60,no,no,0,180.3,67,30.65,208,68,17.68,181.2,101,8.15,2,0,1370
Cape Coral,239,60,no,no,0,220.6,57,37.5,211.1,115,17.94,249,129,11.21,1,0,5645
Cape Coral,239,61,no,no,0,197.3,67,33.54,264.5,106,22.48,210.5,116,9.47,1,0,8802
Cape Coral,239,61,no,yes,25,163.7,78,27.83,113.2,112,9.62,134.1,118,6.03,3,0,9726
Cape Coral,239,61,no,yes,27,187.5,124,31.88,146.6,103,12.46,225.7,129,10.16,4,1,8718
Cape Coral,239,62,no,no,0,159.9,100,27.18,172.2,99,14.64,263.2,109,11.84,1,0,6339
Cape Coral,239,63,no,no,0,117.1,118,19.91,249.6,90,21.22,162.2,84,7.3,3,0,8755
Cape Coral,239,63,no,no,0,164.5,75,27.97,147.9,118,12.57,252.7,97,11.37,0,0,6217
Cape Coral,239,63,no,no,0,261.8,69,44.51,245,135,20.83,202.1,94,9.09,0,1,9797
Cape Coral,239,63,no,yes,13,214.2,61,36.41,181.2,88,15.4,174,68,7.83,0,0,3545
Cape Coral,239,63,no,yes,25,190,137,32.3,116.6,76,9.91,141.5,110,6.37,1,0,8498
Cape Coral,239,64,yes,yes,33,127.2,93,21.62,162.9,104,13.85,247.4,109,11.13,0,0,2603
Cape Coral,239,66,no,no,0,118,133,20.06,248.1,99,21.09,214.4,122,9.65,1,0,6270
Cape Coral,239,66,no,no,0,154,133,26.18,198.9,121,16.91,151.9,100,6.84,4,1,8618
Cape Coral,239,66,no,yes,29,229.4,104,39,257.4,84,21.88,231.5,119,10.42,2,0,7973
Cape Coral,239,67,no,no,0,109.1,117,18.55,217.4,124,18.48,188.4,141,8.48,0,0,4377
Cape Coral,239,67,no,no,0,138.9,65,23.61,208.9,109,17.76,232.4,82,10.46,2,0,7486
Cape Coral,239,67,no,yes,30,186.2,117,31.65,286.7,76,24.37,164.3,113,7.39,2,0,8010
Cape Coral,239,67,yes,no,0,120.9,58,20.55,235,88,19.98,95.1,130,4.28,2,0,9538
Cape Coral,239,68,no,no,0,157.3,83,26.74,220.9,85,18.78,218.9,129,9.85,1,0,4970
Cape Coral,239,68,no,no,0,219.6,97,37.33,141.1,,11.99,205.7,101,9.26,2,0,8369
Cape Coral,239,69,no,no,0,153.7,109,26.13,194,105,16.49,256.1,114,11.52,1,0,2698
Cape Coral,239,69,no,no,0,195.3,70,33.2,216.7,108,18.42,259.9,119,11.7,3,0,1912
Cape Coral,239,69,yes,yes,33,271.5,98,46.16,253.4,102,21.54,165.4,85,7.44,1,1,6789
Cape Coral,239,70,no,no,0,148.4,110,25.23,267.1,90,22.7,151.5,101,6.82,0,0,4385
Cape Coral,239,70,no,no,0,177.4,125,30.16,226.2,104,19.23,254.1,72,11.43,0,0,2536
Cape Coral,239,71,no,no,0,104,92,17.68,197,125,16.75,110.1,123,4.95,0,0,5422
Cape Coral,239,71,no,no,0,207,112,35.19,173.8,96,14.77,178.4,61,8.03,1,0,8051
Cape Coral,239,71,no,no,0,290.4,108,49.37,253.9,92,21.58,263.3,126,11.85,3,1,5171
Cape Coral,239,72,no,no,0,141.3,133,24.02,134.9,96,11.47,227.5,97,10.24,2,0,7900
Cape Coral,239,72,no,no,0,166.5,102,28.31,261,103,22.19,262.7,85,11.82,0,0,7296
Cape Coral,239,73,no,no,0,137.1,102,23.31,210.8,114,17.92,191.4,120,8.61,1,0,4462
Cape Coral,239,73,no,no,0,157.1,109,26.71,268.8,83,22.85,181.5,91,8.17,0,0,4894
Cape Coral,239,73,no,no,0,234.7,102,39.9,195.7,110,16.63,253.4,71,11.4,2,0,8309
Cape Coral,239,74,no,no,0,106.4,84,18.09,140.2,104,11.92,90.9,81,4.09,1,0,7399
Cape Coral,239,74,no,no,0,136.7,106,23.24,228.6,105,19.43,265.3,114,11.94,0,0,5661
Cape Coral,239,74,no,no,0,162.7,102,27.66,292,105,24.82,183.3,80,8.25,0,0,9066
Cape Coral,239,74,no,no,0,282.5,114,48.03,219.9,48,18.69,170,115,7.65,1,1,6837
Cape Coral,239,75,no,no,0,143.2,92,24.34,209.1,142,17.77,173,96,7.79,1,0,7779
Cape Coral,239,75,no,yes,28,200.6,96,34.1,164.1,111,13.95,169.6,153,7.63,1,0,9509
Cape Coral,239,75,no,yes,39,198.2,107,33.69,280.4,132,23.83,129.6,73,5.83,1,0,9765
Cape Coral,239,75,no,yes,42,248.9,93,42.31,170.8,108,14.52,104.5,91,4.7,1,0,6989
Cape Coral,239,75,yes,no,0,211.3,61,35.92,105.6,119,8.98,175.9,63,7.92,4,1,1965
Cape Coral,239,76,no,no,0,143.7,55,24.43,173.1,108,14.71,239.1,95,10.76,1,0,1931
Cape Coral,239,76,no,no,0,165.7,94,28.17,257.4,80,21.88,170.8,114,7.69,1,0,8141
Cape Coral,239,76,no,no,0,204,69,34.68,225.1,110,19.13,240.3,85,10.81,1,0,8575
Cape Coral,239,76,yes,no,0,241,120,40.97,231.8,96,19.7,220.2,67,9.91,1,1,4169
Cape Coral,239,77,no,no,0,189.5,112,32.22,207,95,17.6,214.1,91,9.63,0,0,3403
Cape Coral,239,79,no,no,0,41.9,124,7.12,211,95,17.94,237.9,55,10.71,1,0,5263
Cape Coral,239,79,no,no,0,213.6,110,36.31,234.9,121,19.97,229.6,157,10.33,2,0,6578
Cape Coral,239,79,no,no,0,236.8,135,40.26,186.4,87,15.84,126.9,112,5.71,2,0,5417
Cape Coral,239,79,no,yes,34,103.7,100,17.63,236.3,78,20.09,256.6,102,11.55,2,0,8124
Cape Coral,239,80,no,no,0,101.1,121,17.19,263.2,110,22.37,137.7,74,6.2,0,0,5389
Cape Coral,239,80,no,no,0,197.6,83,33.59,164.5,86,13.98,94,98,4.23,1,0,2453
Cape Coral,239,80,no,no,0,199.8,138,33.97,167.1,91,14.2,271.8,94,12.23,1,0,4861
Cape Coral,239,80,no,no,0,202.4,118,34.41,260.2,67,22.12,177.4,112,7.98,3,0,8764
Cape Coral,239,81,no,no,0,145.6,59,24.75,287.9,131,24.47,181.7,121,8.18,2,0,2522
Cape Coral,239,82,no,no,0,199.3,112,33.88,193.4,120,16.44,254.4,117,11.45,0,0,9220
Cape Coral,239,82,no,yes,33,137.8,95,23.43,235.5,128,20.02,268.1,70,12.06,2,0,6380
Cape Coral,239,83,yes,yes,32,94.7,111,16.1,154.4,98,13.12,200.4,109,9.02,2,0,5980
Cape Coral,239,84,no,no,0,75.3,96,12.8,179.9,113,15.29,193.8,134,8.72,1,0,6722
Cape Coral,239,84,no,no,0,138.6,102,23.56,199,93,16.92,204.1,137,9.18,0,0,7139
Cape Coral,239,85,no,no,0,235.8,109,40.09,157.2,94,13.36,188.2,99,8.47,0,0,5889
Cape Coral,239,85,no,yes,30,173.1,107,29.43,247.2,101,21.01,158.7,104,7.14,1,0,6411
Cape Coral,239,85,yes,no,0,116.2,86,19.75,229.7,127,19.52,204.2,109,9.19,3,0,2951
Cape Coral,239,85,yes,no,0,165.4,107,28.12,196,126,16.66,349.2,110,15.71,2,0,5878
Cape Coral,239,86,no,yes,16,145.7,88,24.77,191,129,16.24,215.5,82,9.7,0,0,8115
Cape Coral,239,86,no,yes,23,225.5,107,38.34,246.3,105,20.94,245.7,81,11.06,0,0,2616
Cape Coral,239,87,no,yes,30,262.8,114,44.68,215.8,130,18.34,154.8,88,6.97,0,0,1410
Cape Coral,239,88,no,no,,166.7,61,28.34,179.3,88,15.24,242.7,131,10.92,4,1,3286
Cape Coral,239,88,no,no,0,55.6,65,9.45,242.7,121,20.63,176.3,134,7.93,0,0,8629
